event_id,facility_id,facility_name,building_id,building_name,block_id,block_name,access_point_id,access_point_name,zone_type,timestamp,user_id,user_name,user_type,event_type,access_status,after_hours,unauthorized_attempt,forced_entry,tailgating_detected,cctv_event,severity,security_alert
SEC-003737,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 13:12:26,EMP-0258,Employee 258,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003727,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 13:39:49,EMP-0305,Employee 305,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003794,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 13:40:54,EMP-0336,Employee 336,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003853,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 13:50:29,EMP-0286,Employee 286,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003778,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 13:54:12,VIS-0285,Visitor 285,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003782,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 14:00:19,VIS-0218,Visitor 218,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003860,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 14:05:39,VIS-0204,Visitor 204,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003842,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 14:07:57,EMP-0467,Employee 467,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003792,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 14:15:49,EMP-0041,Employee 41,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003770,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 14:21:39,EMP-0069,Employee 69,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003795,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 14:23:49,EMP-0135,Employee 135,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003847,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 14:28:24,EMP-0341,Employee 341,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003849,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 14:41:15,EMP-0440,Employee 440,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003823,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 14:53:09,EMP-0391,Employee 391,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003824,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 14:53:23,EMP-0292,Employee 292,EMPLOYEE,FORCED_ENTRY,DENIED,0,0,1,0,FORCED_ENTRY,CRITICAL,1
SEC-003819,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 14:53:49,EMP-0222,Employee 222,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003869,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 15:00:34,VIS-0225,Visitor 225,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003851,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 15:10:12,EMP-0437,Employee 437,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003800,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 15:16:50,VIS-0105,Visitor 105,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003736,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 15:23:32,CON-0148,Contractor 148,CONTRACTOR,ACCESS_DENIED,DENIED,0,0,0,0,NORMAL,MEDIUM,1
SEC-003835,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 15:36:45,EMP-0265,Employee 265,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003841,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 15:41:50,EMP-0392,Employee 392,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003777,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 16:02:37,VIS-0291,Visitor 291,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003843,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 16:04:03,EMP-0436,Employee 436,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003820,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 16:08:07,VIS-0126,Visitor 126,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003871,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 16:09:29,EMP-0111,Employee 111,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003728,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 16:12:04,EMP-0055,Employee 55,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003733,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 16:22:25,EMP-0347,Employee 347,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003821,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 16:24:34,CON-0149,Contractor 149,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003739,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 16:33:39,EMP-0399,Employee 399,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003810,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 16:41:02,VIS-0036,Visitor 36,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003764,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 16:43:23,VIS-0071,Visitor 71,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003762,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 16:44:25,EMP-0414,Employee 414,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
SEC-003793,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 16:45:06,CON-0014,Contractor 14,CONTRACTOR,FORCED_ENTRY,DENIED,0,0,1,0,FORCED_ENTRY,CRITICAL,1
SEC-003870,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 16:57:14,EMP-0439,Employee 439,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003832,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 16:58:59,EMP-0340,Employee 340,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003822,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 16:59:37,EMP-0140,Employee 140,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003756,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 17:14:59,VIS-0022,Visitor 22,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003838,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 17:29:45,EMP-0306,Employee 306,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003776,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 17:39:23,CON-0090,Contractor 90,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003719,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 17:40:32,CON-0043,Contractor 43,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003722,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 17:41:32,CON-0110,Contractor 110,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003791,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 17:43:20,EMP-0004,Employee 4,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003717,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 17:45:18,CON-0017,Contractor 17,CONTRACTOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003863,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 17:47:16,EMP-0328,Employee 328,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003807,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 17:50:42,EMP-0361,Employee 361,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003725,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 17:50:44,VIS-0196,Visitor 196,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003789,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 17:55:14,EMP-0443,Employee 443,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003808,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 17:59:10,EMP-0049,Employee 49,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003774,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 18:01:50,EMP-0179,Employee 179,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003806,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 18:05:15,EMP-0377,Employee 377,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003749,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 18:05:19,EMP-0463,Employee 463,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003814,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 18:07:34,VIS-0115,Visitor 115,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003796,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 18:19:10,EMP-0261,Employee 261,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003740,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 18:29:45,EMP-0171,Employee 171,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003751,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 18:49:18,EMP-0476,Employee 476,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003769,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 18:52:44,EMP-0497,Employee 497,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003729,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 18:59:35,EMP-0133,Employee 133,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003856,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 18:59:54,VIS-0082,Visitor 82,VISITOR,ACCESS_DENIED,DENIED,0,0,0,0,NORMAL,MEDIUM,1
SEC-003872,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 19:23:55,EMP-0198,Employee 198,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003828,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 19:27:44,EMP-0486,Employee 486,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003867,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 19:30:20,EMP-0131,Employee 131,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003864,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 19:32:15,EMP-0368,Employee 368,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003812,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 19:35:06,EMP-0131,Employee 131,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003809,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 19:48:06,EMP-0258,Employee 258,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003783,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 19:49:19,EMP-0209,Employee 209,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003754,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 19:50:16,EMP-0379,Employee 379,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003746,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 19:52:58,EMP-0436,Employee 436,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003850,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 19:58:23,EMP-0444,Employee 444,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003742,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 20:02:37,EMP-0432,Employee 432,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003784,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 20:11:32,EMP-0367,Employee 367,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003825,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 20:18:19,EMP-0216,Employee 216,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003726,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 20:23:15,VIS-0090,Visitor 90,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003724,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 20:24:05,EMP-0220,Employee 220,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003857,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 20:24:47,VIS-0086,Visitor 86,VISITOR,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003786,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 20:43:46,EMP-0359,Employee 359,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003845,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-25 20:57:34,EMP-0047,Employee 47,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003732,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-25 21:21:18,EMP-0215,Employee 215,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-003868,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 21:33:55,EMP-0221,Employee 221,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-003760,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 21:58:00,VIS-0072,Visitor 72,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003801,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-25 22:10:31,EMP-0032,Employee 32,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003827,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-25 22:39:14,VIS-0129,Visitor 129,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-003741,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 23:19:58,EMP-0160,Employee 160,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003799,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-25 23:24:42,CON-0103,Contractor 103,CONTRACTOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003745,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-25 23:51:38,EMP-0040,Employee 40,EMPLOYEE,FORCED_ENTRY,DENIED,1,0,1,0,FORCED_ENTRY,CRITICAL,1
SEC-003923,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-26 00:02:47,EMP-0459,Employee 459,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003879,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-26 01:02:01,CON-0114,Contractor 114,CONTRACTOR,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-003963,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-26 01:14:19,EMP-0174,Employee 174,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003949,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-26 01:39:34,EMP-0310,Employee 310,EMPLOYEE,TAILGATING,GRANTED,1,0,0,1,TAILGATING,HIGH,1
SEC-003940,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-26 01:41:56,EMP-0216,Employee 216,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003976,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-26 02:16:06,EMP-0387,Employee 387,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,AFTER_HOURS_MOVEMENT,LOW,0
SEC-003915,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-26 02:37:14,EMP-0193,Employee 193,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003939,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-26 03:01:00,EMP-0150,Employee 150,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003903,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-26 03:08:15,EMP-0490,Employee 490,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003957,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-26 03:18:07,EMP-0171,Employee 171,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,1,1,0,0,SUSPICIOUS_ACCESS,CRITICAL,1
SEC-003881,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-26 03:51:29,EMP-0256,Employee 256,EMPLOYEE,TAILGATING,GRANTED,1,0,0,1,TAILGATING,HIGH,1
SEC-003938,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-26 03:51:39,EMP-0225,Employee 225,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003981,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-26 03:54:07,EMP-0102,Employee 102,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003989,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-26 04:37:24,VIS-0215,Visitor 215,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003894,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-26 04:39:27,EMP-0358,Employee 358,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003961,F001,Smart Campus,B001,Building A,BLK-A1,Block A1,AP-001,Building A Main Entrance,Entrance,2026-01-26 05:03:13,VIS-0175,Visitor 175,VISITOR,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003996,F001,Smart Campus,B002,Building B,BLK-B2,Block B2,AP-004,Building B Service Door,Service Area,2026-01-26 05:53:36,EMP-0306,Employee 306,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003931,F001,Smart Campus,B001,Building A,BLK-A2,Block A2,AP-002,Building A Side Entrance,Entrance,2026-01-26 06:42:34,EMP-0361,Employee 361,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003965,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-005,Building C Main Entrance,Entrance,2026-01-26 06:53:24,EMP-0392,Employee 392,EMPLOYEE,ACCESS_GRANTED,GRANTED,1,0,0,0,NORMAL,LOW,0
SEC-003911,F001,Smart Campus,B002,Building B,BLK-B1,Block B1,AP-003,Building B Main Entrance,Entrance,2026-01-26 07:02:08,EMP-0116,Employee 116,EMPLOYEE,ACCESS_GRANTED,GRANTED,0,0,0,0,NORMAL,NORMAL,0
SEC-003901,F001,Smart Campus,B003,Building C,BLK-C1,Block C1,AP-006,Server Room Access,Restricted Area,2026-01-26 07:12:57,EMP-0369,Employee 369,EMPLOYEE,UNAUTHORIZED_ACCESS,DENIED,0,1,0,0,SUSPICIOUS_ACCESS,HIGH,1
