facility_id,facility_name,building_id,building_name,block_id,block_name,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,temperature_c,occupancy,is_anomaly
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 04:45:00,382.57,178.71,185.73,94.32,26.53,29,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 05:00:00,454.76,179.42,166.2,93.21,22.43,15,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 05:15:00,464.46,191.99,276.6,117.11,22.58,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 05:30:00,481.28,80.38,161.53,92.16,29.68,46,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 05:45:00,1042.59,179.9,302.86,130.3,31.9,13,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 06:00:00,550.26,156.61,228.52,110.98,28.95,2,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 06:15:00,399.17,138.6,234.46,95.83,23.58,36,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 06:30:00,500.91,129.48,200.62,94.34,30.33,17,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 06:45:00,545.17,82.86,163.95,117.3,26.91,32,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 07:00:00,567.6,144.87,209.96,86.23,28.45,11,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 07:15:00,460.46,114.22,249.04,108.79,22.26,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 07:30:00,546.89,116.61,278.63,53.25,28.87,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 07:45:00,419.21,81.21,248.93,114.32,29.26,47,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 08:00:00,535.61,96.17,184.63,88.04,29.02,114,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 08:15:00,363.82,129.47,208.37,92.19,31.16,218,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 08:30:00,357.03,119.52,162.01,97.94,22.45,97,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 08:45:00,410.2,113.21,156.99,77.71,31.62,290,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 09:00:00,581.55,90.05,159.95,50.2,28.47,172,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 09:15:00,552.51,111.1,169.45,112.71,23.38,218,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 09:30:00,503.52,107.96,194.74,96.29,24.46,261,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 09:45:00,493.21,143.47,241.05,87.68,23.95,278,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 10:00:00,401.17,140.17,210.56,61.39,23.11,175,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 10:15:00,425.1,84.32,216.61,72.16,23.99,138,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 10:30:00,359.75,93.83,176.23,81.42,26.2,145,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 10:45:00,456.28,88.47,292.03,65.76,31.02,106,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 11:00:00,568.02,140.1,158.35,56.92,22.42,151,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 11:15:00,587.73,139.45,242.99,81.39,22.93,257,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 11:30:00,460.32,132.22,281.53,75.56,29.0,157,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 11:45:00,530.02,102.61,269.23,115.2,27.5,207,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 12:00:00,539.28,97.73,208.54,56.08,28.02,131,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 12:15:00,477.62,151.51,168.43,72.51,23.24,105,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 12:30:00,371.77,186.55,224.49,105.93,30.97,243,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 12:45:00,507.62,127.86,161.04,51.5,30.22,121,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 13:00:00,595.27,153.18,157.37,63.63,29.53,217,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 13:15:00,514.91,192.89,260.92,97.16,22.35,101,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 13:30:00,533.34,128.45,277.1,115.3,25.51,225,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 13:45:00,531.21,124.92,174.4,55.54,26.7,255,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 14:00:00,526.23,193.06,270.28,103.98,25.55,138,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 14:15:00,590.1,115.3,202.08,106.95,31.13,176,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 14:30:00,564.61,116.84,150.89,96.67,29.1,232,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 14:45:00,429.43,83.21,233.32,98.23,23.39,150,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 15:00:00,511.32,123.18,178.83,66.08,27.53,299,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 15:15:00,505.04,169.86,155.0,65.54,25.03,117,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 15:30:00,479.87,89.34,224.13,100.3,31.64,150,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 15:45:00,351.15,96.52,206.39,84.82,26.29,293,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 16:00:00,548.9,165.33,233.38,111.31,24.24,219,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 16:15:00,576.76,101.54,293.53,61.23,31.08,165,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 16:30:00,436.3,128.64,295.62,89.64,28.19,219,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 16:45:00,518.92,152.72,232.63,104.18,25.82,109,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 17:00:00,395.12,159.07,160.84,65.05,23.08,120,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 17:15:00,516.47,137.97,282.42,86.54,29.14,143,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 17:30:00,463.41,98.66,231.88,99.5,27.18,168,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 17:45:00,401.96,113.65,209.03,110.57,27.05,155,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 18:00:00,357.05,91.82,251.79,101.69,23.12,114,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 18:15:00,395.66,106.07,212.99,52.22,22.79,241,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 18:30:00,510.17,170.03,218.32,106.3,31.95,263,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 18:45:00,499.91,167.16,271.5,100.08,23.08,95,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 19:00:00,351.77,176.37,180.17,63.86,24.35,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 19:15:00,519.47,148.95,179.26,91.21,28.9,25,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 19:30:00,447.2,163.21,280.24,84.76,23.53,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 19:45:00,394.65,150.46,206.13,50.16,29.57,48,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 20:00:00,553.71,109.72,282.81,53.52,29.67,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 20:15:00,479.32,92.18,241.22,67.45,31.91,23,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 20:30:00,389.76,165.08,279.54,96.59,24.43,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 20:45:00,526.56,152.15,187.75,109.46,31.78,4,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 21:00:00,581.88,85.17,171.84,74.34,22.12,43,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 21:15:00,445.48,180.98,192.62,87.3,23.13,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 21:30:00,426.83,144.0,178.04,56.83,24.26,8,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 21:45:00,411.61,146.37,286.77,92.13,31.69,17,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 22:00:00,501.4,143.74,186.96,51.34,28.17,42,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 22:15:00,869.73,188.46,501.57,192.3,24.3,19,True
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 22:30:00,576.64,174.9,206.15,52.61,27.09,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 22:45:00,406.14,95.03,270.24,72.27,26.46,11,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 23:00:00,582.74,104.67,253.91,82.29,28.38,24,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 23:15:00,458.62,163.82,218.28,87.78,26.3,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-25 23:30:00,452.56,130.26,297.68,58.44,27.96,47,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-25 23:45:00,425.89,196.29,227.4,60.05,24.94,28,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 00:00:00,542.47,95.11,248.56,100.65,28.01,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 00:15:00,384.93,84.68,267.76,101.7,22.28,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 00:30:00,470.72,139.18,295.87,62.85,22.78,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 00:45:00,508.14,105.41,201.8,71.95,22.35,43,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 01:00:00,506.8,180.41,207.82,117.49,29.41,46,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 01:15:00,395.61,188.26,299.18,115.09,25.82,9,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 01:30:00,352.81,157.62,200.87,85.93,28.39,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 01:45:00,512.63,126.53,254.34,103.19,24.87,38,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 02:00:00,585.75,150.14,263.28,113.73,30.04,18,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 02:15:00,566.84,131.39,160.28,91.66,25.52,37,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 02:30:00,492.45,144.35,230.56,83.31,29.65,35,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 02:45:00,547.96,131.77,165.6,107.61,25.98,3,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 03:00:00,581.52,169.0,210.84,77.75,27.71,37,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 03:15:00,386.97,171.25,238.2,100.98,25.68,44,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 03:30:00,565.77,113.14,241.64,103.86,28.21,30,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 03:45:00,394.98,148.27,253.52,96.58,24.63,38,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 04:00:00,581.7,147.25,212.0,75.04,22.26,29,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 04:15:00,394.73,196.32,226.7,94.24,29.41,50,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 04:30:00,551.78,184.68,251.94,88.45,29.35,39,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 04:45:00,401.25,136.92,232.29,78.8,31.89,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 05:00:00,588.38,152.76,247.29,51.12,27.15,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 05:15:00,397.66,92.28,195.3,87.02,28.31,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 05:30:00,517.91,137.22,273.79,59.24,28.45,17,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 05:45:00,578.59,182.81,182.03,59.68,28.77,22,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 06:00:00,542.48,162.92,201.02,53.15,28.79,1,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 06:15:00,395.85,90.78,192.69,88.41,23.11,19,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 06:30:00,369.28,157.64,269.39,68.66,31.57,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 06:45:00,583.74,98.8,226.33,101.76,23.99,23,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 07:00:00,473.85,173.36,199.38,75.18,28.91,12,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 07:15:00,578.78,182.68,248.41,112.16,28.1,16,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 07:30:00,458.26,187.83,222.37,74.68,22.91,41,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 07:45:00,557.07,130.4,237.6,87.07,29.68,47,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 08:00:00,531.35,121.92,269.28,57.85,29.95,125,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 08:15:00,581.48,195.88,281.69,87.96,28.48,255,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 08:30:00,460.51,108.19,262.31,65.96,22.5,260,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 08:45:00,396.87,175.42,288.32,82.81,25.64,159,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 09:00:00,559.06,103.55,252.86,54.44,22.07,211,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 09:15:00,510.74,148.02,266.03,69.75,28.17,253,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 09:30:00,592.32,103.69,256.79,113.38,28.25,292,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 09:45:00,364.37,164.88,229.81,91.5,25.92,118,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 10:00:00,903.26,100.86,517.72,207.27,29.49,143,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 10:15:00,444.89,156.97,285.26,119.67,31.55,253,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 10:30:00,491.31,167.68,277.31,57.62,28.44,284,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 10:45:00,427.92,143.53,177.92,99.73,25.37,97,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 11:00:00,424.56,199.92,168.94,50.25,29.04,121,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 11:15:00,389.99,154.71,225.49,53.68,25.99,139,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 11:30:00,575.0,86.72,219.92,76.68,27.96,144,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 11:45:00,385.23,192.33,296.19,67.19,24.15,140,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 12:00:00,584.74,122.9,221.47,52.08,29.69,193,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 12:15:00,456.01,153.17,215.23,79.76,29.51,189,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 12:30:00,566.14,83.17,196.19,56.4,26.35,293,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 12:45:00,452.58,141.41,267.76,81.22,23.64,83,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 13:00:00,507.49,86.91,166.31,93.23,29.89,221,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 13:15:00,444.08,97.97,245.58,51.33,25.98,149,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 13:30:00,491.16,92.38,211.6,51.46,24.86,256,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 13:45:00,565.57,87.08,266.03,62.31,27.51,264,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 14:00:00,353.94,183.2,256.09,54.85,28.05,259,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 14:15:00,373.14,100.0,278.94,82.44,24.8,132,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 14:30:00,435.84,179.44,195.36,57.01,25.82,127,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 14:45:00,485.17,147.65,204.12,54.75,31.98,223,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 15:00:00,469.31,81.34,243.84,97.89,25.87,88,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 15:15:00,553.33,109.88,288.78,76.68,23.0,287,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 15:30:00,459.68,95.32,203.57,83.04,31.22,137,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 15:45:00,580.74,118.59,256.46,70.25,25.57,220,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 16:00:00,934.53,131.61,485.65,227.58,25.76,254,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 16:15:00,535.87,143.02,164.1,115.9,25.93,291,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 16:30:00,352.7,170.61,290.78,91.69,27.47,285,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 16:45:00,562.9,94.14,213.41,71.33,31.29,273,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 17:00:00,565.33,102.84,209.7,103.46,28.41,227,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 17:15:00,401.94,110.29,280.99,78.91,25.2,262,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 17:30:00,539.06,120.36,277.04,82.53,23.47,290,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 17:45:00,375.5,139.3,273.78,104.56,28.62,264,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 18:00:00,415.06,182.43,267.94,70.65,25.14,174,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 18:15:00,423.06,97.25,272.85,67.28,24.86,187,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 18:30:00,422.06,148.3,207.71,54.25,28.03,146,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 18:45:00,380.01,148.46,272.35,114.86,29.04,132,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 19:00:00,422.39,180.54,164.91,118.71,26.4,27,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 19:15:00,417.33,112.71,208.86,98.69,22.28,0,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 19:30:00,422.81,148.88,219.24,57.32,23.64,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 19:45:00,449.51,129.79,183.75,100.02,31.86,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 20:00:00,471.23,181.8,253.16,71.31,23.92,23,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 20:15:00,559.3,119.58,267.77,91.25,31.52,41,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 20:30:00,485.6,138.68,267.87,55.29,25.69,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 20:45:00,425.18,156.45,232.56,85.8,28.58,47,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 21:00:00,525.79,99.59,255.06,86.51,31.36,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 21:15:00,382.23,142.83,257.49,109.44,30.27,35,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 21:30:00,474.24,80.29,297.99,63.52,23.55,10,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 21:45:00,497.37,143.4,184.86,113.07,31.31,34,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 22:00:00,380.08,171.66,265.4,64.29,30.24,13,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 22:15:00,490.06,161.32,269.84,69.34,29.71,13,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 22:30:00,479.88,107.04,244.71,72.37,30.85,50,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 22:45:00,572.14,108.47,159.94,117.34,23.96,16,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 23:00:00,577.69,141.47,276.52,95.93,30.51,37,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 23:15:00,389.17,168.27,157.73,112.94,24.74,10,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-26 23:30:00,444.11,149.87,272.48,115.49,31.3,5,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-26 23:45:00,493.62,141.12,161.81,55.06,23.13,21,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 00:00:00,406.02,165.63,187.76,95.21,25.68,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 00:15:00,485.81,129.6,253.79,98.88,31.59,28,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 00:30:00,542.89,126.19,271.27,68.34,25.86,14,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 00:45:00,500.59,132.31,191.27,66.33,25.96,23,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 01:00:00,511.83,148.77,259.38,86.44,27.85,22,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 01:15:00,518.64,165.1,286.51,74.93,23.13,42,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 01:30:00,579.83,168.46,269.73,102.62,28.57,38,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 01:45:00,515.41,183.91,280.22,86.31,26.02,36,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 02:00:00,534.27,122.48,247.67,98.76,31.02,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 02:15:00,391.78,134.13,253.85,93.19,22.8,15,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 02:30:00,430.77,99.61,194.41,114.28,29.08,34,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 02:45:00,542.58,144.76,171.89,57.22,30.24,13,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 03:00:00,472.26,147.85,266.49,79.05,24.14,25,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 03:15:00,365.19,90.99,226.84,109.49,30.85,44,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 03:30:00,419.09,199.76,296.57,71.3,24.24,36,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 03:45:00,560.52,110.82,287.66,101.63,30.37,47,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 04:00:00,870.01,153.3,457.54,163.4,31.88,14,True
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 04:15:00,441.76,126.94,292.7,101.98,29.83,35,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 04:30:00,570.56,125.29,166.75,77.69,31.92,16,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 04:45:00,454.8,105.68,155.87,80.93,25.47,35,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 05:00:00,475.15,189.72,158.42,103.85,29.29,19,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 05:15:00,515.06,83.04,184.48,58.75,24.61,27,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 05:30:00,592.23,107.0,261.24,97.48,25.46,42,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 05:45:00,397.45,163.05,288.14,55.9,31.11,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 06:00:00,464.62,151.75,177.79,97.77,22.69,20,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 06:15:00,579.11,189.08,281.48,87.82,23.81,31,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 06:30:00,385.02,169.54,292.12,79.2,26.97,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 06:45:00,404.73,156.99,239.34,108.16,26.74,32,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 07:00:00,593.26,82.87,238.28,59.47,23.38,32,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 07:15:00,579.7,115.12,271.94,109.81,27.75,26,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 07:30:00,437.21,97.22,287.71,119.45,22.05,45,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 07:45:00,596.56,145.28,257.7,76.16,23.15,33,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 08:00:00,396.34,176.73,262.46,93.28,31.03,101,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 08:15:00,441.83,96.75,160.94,63.74,28.93,138,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 08:30:00,517.93,85.84,167.17,72.53,22.71,150,False
F001,Smart Campus,B001,Building 1,BLK-2,Block 2,2026-08-27 08:45:00,460.31,139.62,161.16,71.39,24.59,83,False
F001,Smart Campus,B001,Building 1,BLK-1,Block 1,2026-08-27 09:00:00,594.31,128.87,236.05,59.78,28.05,238,False
