facility_id,facility_name,asset_id,asset_name,asset_type,building_name,block_name,timestamp,temperature_c,vibration_mm_s,pressure_bar,power_kw,runtime_hours,operating_hours,age_years,days_since_service,health_score,health_status,abnormal_behavior,maintenance_required,days_to_maintenance
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 02:00:00,57.33,2.14,5.38,11.81,0.43,6042.36,8,83.08,92.89,EXCELLENT,0,0,90
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 03:00:00,57.29,3.1,4.11,21.81,0.68,6043.04,8,83.12,90.03,EXCELLENT,0,0,154
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 04:00:00,56.65,3.37,5.07,17.54,0.8,6043.84,8,83.17,91.49,EXCELLENT,0,0,125
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 05:00:00,52.74,3.18,5.22,22.19,0.55,6044.39,8,83.21,93.53,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 06:00:00,82.5,4.72,6.13,20.88,0.51,6044.9,8,83.25,25.85,CRITICAL,1,1,1
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 07:00:00,55.73,2.65,4.63,17.5,0.63,6045.53,8,83.29,92.1,EXCELLENT,0,0,134
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 08:00:00,58.4,2.65,5.07,35.71,0.75,6046.28,8,83.33,93.88,EXCELLENT,0,0,116
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 09:00:00,58.88,3.46,5.26,32.2,0.63,6046.92,8,83.38,89.52,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 10:00:00,57.82,2.65,4.91,27.84,0.62,6047.54,8,83.42,93.24,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 11:00:00,54.84,2.67,4.81,35.04,0.62,6048.16,8,83.46,92.83,EXCELLENT,0,0,143
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 12:00:00,55.56,2.62,5.03,24.98,0.63,6048.8,8,83.5,93.72,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 13:00:00,52.84,2.48,4.89,29.63,0.47,6049.27,8,83.54,93.16,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 14:00:00,56.6,2.75,5.54,39.75,0.72,6049.99,8,83.58,92.24,EXCELLENT,0,0,151
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 15:00:00,53.78,2.71,4.76,29.85,0.79,6050.78,8,83.62,92.64,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 16:00:00,55.17,2.82,5.48,23.56,0.91,6051.69,8,83.67,92.49,EXCELLENT,0,0,161
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 17:00:00,55.62,2.48,4.88,27.6,1.0,6052.68,8,83.71,93.11,EXCELLENT,0,0,108
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 18:00:00,53.64,2.37,4.99,34.53,0.93,6053.61,8,83.75,93.56,EXCELLENT,0,0,114
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 19:00:00,56.5,2.01,5.44,18.34,0.75,6054.36,8,83.79,92.63,EXCELLENT,0,0,131
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 20:00:00,49.42,3.19,5.23,14.19,0.8,6055.16,8,83.83,93.49,EXCELLENT,0,0,98
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 21:00:00,53.73,2.73,4.87,15.25,0.84,6056.0,8,83.88,93.1,EXCELLENT,0,0,148
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 22:00:00,48.41,2.72,5.59,23.94,0.62,6056.63,8,83.92,92.05,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-24 23:00:00,54.97,3.14,5.22,23.41,0.45,6057.08,8,83.96,93.53,EXCELLENT,0,0,158
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 00:00:00,54.01,3.03,5.14,13.86,0.43,6057.51,8,84.0,93.85,EXCELLENT,0,0,99
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 01:00:00,54.84,2.94,5.2,19.56,0.56,6058.07,8,84.04,93.6,EXCELLENT,0,0,136
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 02:00:00,59.98,2.9,4.66,16.99,0.86,6058.93,8,84.08,92.24,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 03:00:00,55.7,2.73,4.77,15.73,0.89,6059.83,8,84.12,92.67,EXCELLENT,0,0,152
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 04:00:00,54.16,2.49,5.93,18.72,0.48,6060.31,8,84.17,90.69,EXCELLENT,0,0,121
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 05:00:00,57.38,2.98,5.43,11.44,0.55,6060.87,8,84.21,92.67,EXCELLENT,0,0,113
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 06:00:00,81.78,3.76,5.03,18.0,0.83,6061.7,8,84.25,46.39,CRITICAL,1,1,5
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 07:00:00,56.73,2.84,5.05,12.01,0.6,6062.3,8,84.29,93.81,EXCELLENT,0,0,117
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 08:00:00,55.5,2.58,5.55,37.3,0.72,6063.01,8,84.33,92.22,EXCELLENT,0,0,158
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 09:00:00,57.96,2.75,5.41,33.99,0.45,6063.46,8,84.38,92.77,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 10:00:00,55.51,2.92,5.04,34.09,0.45,6063.91,8,84.42,93.74,EXCELLENT,0,0,107
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 11:00:00,57.33,2.74,4.84,30.99,0.86,6064.77,8,84.46,92.97,EXCELLENT,0,0,118
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 12:00:00,52.31,2.71,4.96,32.06,0.48,6065.26,8,84.5,93.43,EXCELLENT,0,0,97
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 13:00:00,55.98,2.91,5.56,33.72,0.85,6066.11,8,84.54,92.16,EXCELLENT,0,0,93
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 14:00:00,56.76,2.4,5.02,29.23,0.61,6066.72,8,84.58,93.67,EXCELLENT,0,0,144
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 15:00:00,54.04,2.58,4.81,24.4,0.6,6067.31,8,84.62,92.86,EXCELLENT,0,0,159
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 16:00:00,56.69,3.05,5.2,28.9,0.96,6068.28,8,84.67,93.59,EXCELLENT,0,0,135
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 17:00:00,66.58,4.47,4.17,42.28,0.64,6068.92,8,84.71,57.04,WARNING,1,0,15
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 18:00:00,52.02,2.77,5.43,28.49,0.63,6069.55,8,84.75,92.66,EXCELLENT,0,0,90
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 19:00:00,62.35,2.73,4.8,15.16,0.43,6069.98,8,84.79,89.43,EXCELLENT,0,0,168
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 20:00:00,55.68,2.97,5.13,13.03,0.47,6070.45,8,84.83,93.88,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 21:00:00,53.46,3.29,5.67,20.77,0.72,6071.17,8,84.88,90.62,EXCELLENT,0,0,150
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 22:00:00,54.7,2.55,5.23,17.16,0.44,6071.61,8,84.92,93.48,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-25 23:00:00,55.41,2.91,4.96,21.05,0.47,6072.08,8,84.96,93.45,EXCELLENT,0,0,90
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 00:00:00,81.18,3.51,4.03,21.49,0.74,6072.82,8,85.0,47.44,CRITICAL,1,1,6
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 01:00:00,53.78,2.9,4.73,17.86,0.42,6073.24,8,85.04,92.54,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 02:00:00,51.67,3.02,5.03,15.58,0.41,6073.66,8,85.08,93.71,EXCELLENT,0,0,128
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 03:00:00,56.16,2.56,4.94,20.04,0.72,6074.37,8,85.12,93.36,EXCELLENT,0,0,98
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 04:00:00,56.28,3.23,5.26,22.9,0.84,6075.22,8,85.17,93.17,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 05:00:00,59.11,2.87,4.98,19.76,0.96,6076.18,8,85.21,93.51,EXCELLENT,0,0,139
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 06:00:00,87.97,3.77,5.8,30.94,0.87,6077.05,8,85.25,32.48,CRITICAL,1,1,6
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 07:00:00,58.03,2.53,4.92,15.48,0.74,6077.79,8,85.29,93.29,EXCELLENT,0,0,164
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 08:00:00,56.99,3.42,4.55,26.29,0.49,6078.28,8,85.33,88.64,EXCELLENT,0,0,143
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 09:00:00,60.44,2.75,5.26,37.05,0.72,6078.99,8,85.38,93.36,EXCELLENT,0,0,91
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 10:00:00,53.02,3.24,4.98,29.22,0.7,6079.69,8,85.42,93.17,EXCELLENT,0,0,151
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 11:00:00,57.94,2.83,5.07,32.36,0.64,6080.33,8,85.46,93.89,EXCELLENT,0,0,149
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 12:00:00,56.12,2.87,4.82,33.86,0.81,6081.14,8,85.5,92.88,EXCELLENT,0,0,119
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 13:00:00,49.69,2.77,4.93,28.82,0.94,6082.08,8,85.54,93.3,EXCELLENT,0,0,127
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 14:00:00,59.16,3.15,5.53,29.66,0.97,6083.05,8,85.58,92.26,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 15:00:00,54.33,2.69,4.96,32.65,0.43,6083.48,8,85.62,93.45,EXCELLENT,0,0,165
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 16:00:00,84.89,4.55,3.4,31.11,0.73,6084.21,8,85.67,21.47,CRITICAL,1,1,0
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 17:00:00,59.56,2.6,4.5,29.87,0.78,6084.98,8,85.71,91.61,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 18:00:00,53.31,2.68,5.36,37.99,0.91,6085.89,8,85.75,92.96,EXCELLENT,0,0,94
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 19:00:00,56.08,3.19,5.07,17.94,0.43,6086.31,8,85.79,93.88,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 20:00:00,56.9,2.88,4.88,17.44,0.67,6086.99,8,85.83,93.12,EXCELLENT,0,0,98
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 21:00:00,55.26,2.85,5.5,17.29,1.0,6087.99,8,85.88,92.38,EXCELLENT,0,0,180
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 22:00:00,58.1,2.7,4.95,19.41,0.66,6088.64,8,85.92,93.39,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-26 23:00:00,52.97,2.86,5.55,17.04,0.55,6089.19,8,85.96,92.2,EXCELLENT,0,0,173
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 00:00:00,52.58,2.47,4.79,21.68,0.66,6089.85,8,86.0,92.75,EXCELLENT,0,0,161
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 01:00:00,56.61,3.05,5.13,17.24,0.63,6090.48,8,86.04,93.88,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 02:00:00,55.14,2.54,4.81,15.64,0.76,6091.24,8,86.08,92.84,EXCELLENT,0,0,121
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 03:00:00,56.21,2.95,5.25,18.91,0.96,6092.2,8,86.12,93.39,EXCELLENT,0,0,140
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 04:00:00,58.17,3.07,5.33,19.23,0.69,6092.89,8,86.17,93.1,EXCELLENT,0,0,157
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 05:00:00,54.97,2.63,4.82,8.76,1.0,6093.89,8,86.21,92.88,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 06:00:00,55.72,2.82,5.19,19.97,0.43,6094.32,8,86.25,93.64,EXCELLENT,0,0,156
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 07:00:00,55.24,2.42,5.56,19.96,0.53,6094.85,8,86.29,92.18,EXCELLENT,0,0,170
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 08:00:00,57.08,2.94,5.0,38.92,0.51,6095.36,8,86.33,93.59,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 09:00:00,53.15,2.9,5.23,39.62,0.95,6096.31,8,86.38,93.48,EXCELLENT,0,0,151
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 10:00:00,56.08,2.07,4.98,34.32,0.77,6097.07,8,86.42,93.54,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 11:00:00,56.8,3.03,5.07,34.52,0.4,6097.48,8,86.46,93.87,EXCELLENT,0,0,164
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 12:00:00,52.92,3.15,5.41,29.63,0.99,6098.47,8,86.5,92.77,EXCELLENT,0,0,131
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 13:00:00,55.44,2.73,5.44,28.65,0.9,6099.38,8,86.54,92.63,EXCELLENT,0,0,167
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 14:00:00,53.13,2.97,5.07,36.4,0.5,6099.87,8,86.58,93.87,EXCELLENT,0,0,146
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 15:00:00,54.66,2.67,5.28,28.31,0.72,6100.6,8,86.62,93.3,EXCELLENT,0,0,145
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 16:00:00,53.7,3.08,4.72,36.69,0.79,6101.38,8,86.67,92.47,EXCELLENT,0,0,91
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 17:00:00,53.68,3.2,4.85,38.22,0.47,6101.85,8,86.71,92.99,EXCELLENT,0,0,118
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 18:00:00,54.45,2.92,5.03,27.79,0.67,6102.52,8,86.75,93.73,EXCELLENT,0,0,111
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 19:00:00,50.56,2.92,5.05,14.74,0.85,6103.37,8,86.79,93.79,EXCELLENT,0,0,135
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 20:00:00,52.12,2.56,4.72,16.57,0.53,6103.9,8,86.83,92.48,EXCELLENT,0,0,134
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 21:00:00,53.8,2.93,4.8,22.93,0.47,6104.37,8,86.88,92.79,EXCELLENT,0,0,103
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 22:00:00,54.78,2.53,5.04,15.76,0.73,6105.1,8,86.92,93.77,EXCELLENT,0,0,136
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-27 23:00:00,49.97,3.01,5.33,20.57,0.76,6105.86,8,86.96,93.08,EXCELLENT,0,0,157
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 00:00:00,56.6,2.51,5.35,15.23,0.66,6106.52,8,87.0,92.98,EXCELLENT,0,0,111
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 01:00:00,55.8,2.78,5.32,16.54,0.97,6107.49,8,87.04,93.13,EXCELLENT,0,0,172
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 02:00:00,53.48,3.0,4.97,24.33,0.71,6108.2,8,87.08,93.47,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 03:00:00,51.66,2.61,4.65,16.77,0.81,6109.01,8,87.12,92.19,EXCELLENT,0,0,148
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 04:00:00,56.38,3.11,5.03,24.41,0.65,6109.66,8,87.17,93.71,EXCELLENT,0,0,101
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 05:00:00,53.45,2.84,5.08,17.5,0.51,6110.17,8,87.21,93.91,EXCELLENT,0,0,106
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 06:00:00,56.47,2.68,5.34,21.49,0.6,6110.77,8,87.25,93.05,EXCELLENT,0,0,150
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 07:00:00,53.55,2.64,4.89,14.3,0.74,6111.51,8,87.29,93.16,EXCELLENT,0,0,157
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 08:00:00,52.81,3.23,5.63,26.83,0.99,6112.5,8,87.33,91.71,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 09:00:00,57.75,2.66,5.01,36.55,0.61,6113.11,8,87.38,93.64,EXCELLENT,0,0,105
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 10:00:00,54.48,3.11,4.9,34.64,0.96,6114.06,8,87.42,93.18,EXCELLENT,0,0,100
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 11:00:00,59.97,2.73,5.37,38.85,0.43,6114.5,8,87.46,92.9,EXCELLENT,0,0,122
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 12:00:00,50.72,2.79,5.0,32.07,0.5,6115.0,8,87.5,93.62,EXCELLENT,0,0,154
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 13:00:00,56.89,2.6,5.41,27.49,0.62,6115.62,8,87.54,92.75,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 14:00:00,54.45,3.21,5.16,26.49,0.61,6116.23,8,87.58,93.76,EXCELLENT,0,0,165
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 15:00:00,55.93,2.77,4.88,29.57,0.82,6117.05,8,87.62,93.1,EXCELLENT,0,0,158
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 16:00:00,56.07,2.56,4.58,37.77,0.82,6117.86,8,87.67,91.93,EXCELLENT,0,0,141
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 17:00:00,50.3,2.97,4.44,37.98,0.57,6118.43,8,87.71,91.38,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 18:00:00,58.31,2.57,4.92,26.17,0.57,6119.01,8,87.75,93.3,EXCELLENT,0,0,175
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 19:00:00,54.71,2.76,4.94,14.33,0.54,6119.55,8,87.79,93.35,EXCELLENT,0,0,177
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 20:00:00,57.66,2.67,5.06,20.28,0.43,6119.98,8,87.83,93.86,EXCELLENT,0,0,110
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 21:00:00,55.82,3.12,5.37,21.55,0.86,6120.84,8,87.88,92.93,EXCELLENT,0,0,151
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 22:00:00,54.18,2.88,4.32,16.12,1.0,6121.83,8,87.92,90.86,EXCELLENT,0,0,160
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-28 23:00:00,54.23,2.85,4.89,21.0,0.95,6122.78,8,87.96,93.16,EXCELLENT,0,0,178
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 00:00:00,58.26,2.56,5.54,22.92,0.49,6123.27,8,88.0,92.23,EXCELLENT,0,0,107
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 01:00:00,56.25,2.75,4.93,20.92,0.41,6123.68,8,88.04,93.33,EXCELLENT,0,0,127
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 02:00:00,55.13,2.41,4.8,15.22,0.98,6124.67,8,88.08,92.81,EXCELLENT,0,0,95
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 03:00:00,53.43,2.08,5.17,19.71,0.93,6125.6,8,88.12,93.73,EXCELLENT,0,0,134
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 04:00:00,56.88,2.44,5.13,19.43,0.78,6126.38,8,88.17,93.87,EXCELLENT,0,0,131
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 05:00:00,56.73,3.02,4.73,15.99,0.52,6126.9,8,88.21,92.54,EXCELLENT,0,0,96
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 06:00:00,55.67,2.72,4.97,13.21,0.41,6127.31,8,88.25,93.5,EXCELLENT,0,0,170
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 07:00:00,55.56,2.8,5.06,13.53,0.72,6128.03,8,88.29,93.85,EXCELLENT,0,0,162
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 08:00:00,52.52,2.51,5.16,36.66,0.57,6128.59,8,88.33,93.76,EXCELLENT,0,0,137
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 09:00:00,57.11,2.43,5.18,34.94,0.72,6129.31,8,88.38,93.69,EXCELLENT,0,0,104
FAC-001,FacilityOps Campus,AST-007,Elevator Motor 1,Elevator,Building A,Block A1,2026-01-29 10:00:00,55.89,2.86,4.72,35.05,0.49,6129.8,8,88.42,92.49,EXCELLENT,0,0,122
